id,text,created_at,author_id,in_reply_to_user_id,lang,author,entities,referenced_tweets,media,geo
1.53013552642626E+018,RT @WilliamsRuto: Hatupangwingwi! https://t.co/KkJd2Tx6fr,2022-05-27T10:35:12.000Z,1.52900126079974E+018,,tl,"{""protected"":false,""id"":""1529001260799737858"",""created_at"":""2022-05-24T07:28:15.000Z"",""public_metrics"":{""followers_count"":0,""following_count"":0,""tweet_count"":946,""listed_count"":0},""name"":""Gatimu Wafula"",""username"":""GatimuWafula"",""url"":""""}",,"[{""type"":""retweeted"",""id"":""1512390536505741312"",""created_at"":""2022-04-08T11:22:57.000Z"",""attachments"":{""media_keys"":[""7_1512390308520239104""]},""lang"":""tl"",""author_id"":""333935142"",""text"":""Hatupangwingwi! https://t.co/KkJd2Tx6fr""}]","[{""type"":""video"",""public_metrics"":{""view_count"":202106},""media_key"":""7_1512390308520239104"",""preview_image_url"":""https://pbs.twimg.com/ext_tw_video_thumb/1512390308520239104/pu/img/bTx2iLuXkTq2LOoX.jpg""}]",
1.53013471929117E+018,"Nairobi popular reggae Mcee and super entertainer, Mc Cure Zendiambo, made internet news after a word he coined “Sipangwingwi” went viral even got adopted by Gengetone Superstars as a hit song title.

https://t.co/Ts3m4acpGA https://t.co/NqL9fUHY6f",2022-05-27T10:32:00.000Z,1.45379749535257E+018,,en,"{""protected"":false,""id"":""1453797495352569867"",""created_at"":""2021-10-28T18:56:11.000Z"",""public_metrics"":{""followers_count"":85,""following_count"":131,""tweet_count"":240,""listed_count"":0},""name"":""MzikiNaChai"",""username"":""MzikiNaChai"",""url"":""""}",,,"[{""url"":""https://pbs.twimg.com/media/FTb2mXIXEAAuL6I.jpg"",""type"":""photo"",""media_key"":""3_1528680262443405312""}]",
1.53013467271334E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T10:31:49.000Z,1.38547489399997E+018,,en,"{""protected"":false,""id"":""1385474893999968259"",""created_at"":""2021-04-23T06:05:50.000Z"",""public_metrics"":{""followers_count"":1381,""following_count"":1241,""tweet_count"":15812,""listed_count"":0},""name"":""Mhe litundunya"",""username"":""MartinHamisi"",""url"":""""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53013110659873E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T10:17:38.000Z,1.32034309505835E+018,,en,"{""protected"":false,""id"":""1320343095058354176"",""created_at"":""2020-10-25T12:35:15.000Z"",""public_metrics"":{""followers_count"":502,""following_count"":294,""tweet_count"":30839,""listed_count"":0},""name"":""Geoffrey Njuguna"",""username"":""Geoffre15738435"",""url"":""https://t.co/6HRtDn3FzL"",""location"":""Kagio, Kenya""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53012773759115E+018,@NjeriWanyina @WilliamsRuto Hata wakatae cc hatupangwingwi.. we have more numbers,2022-05-27T10:04:15.000Z,1.45300340100919E+018,1.33557969475908E+018,tl,"{""protected"":false,""id"":""1453003401009192971"",""created_at"":""2021-10-26T14:20:30.000Z"",""public_metrics"":{""followers_count"":34,""following_count"":129,""tweet_count"":598,""listed_count"":0},""name"":""FABRIZIO"",""username"":""Fabrizioke1"",""url"":""""}",,"[{""type"":""replied_to"",""id"":""1530126965218459650"",""created_at"":""2022-05-27T10:01:11.000Z"",""lang"":""en"",""author_id"":""1335579694759079937"",""text"":""It's only @WilliamsRuto who has come out openly to say that he will accept the outcome of the August General elections with no ifs, or buts unlike others. He is a perfect example of the leaders we need in this country.""}]",,
1.5301237084211E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T09:48:15.000Z,1.36678328868218E+018,,en,"{""protected"":false,""id"":""1366783288682180627"",""created_at"":""2021-03-02T16:12:20.000Z"",""public_metrics"":{""followers_count"":10909,""following_count"":9188,""tweet_count"":39692,""listed_count"":1},""name"":""Arap Rop🇰🇪"",""username"":""DDiphie"",""url"":"""",""location"":""Kenya""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53012046913914E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T09:35:22.000Z,1.08595172023098E+018,,en,"{""protected"":false,""id"":""1085951720230977536"",""created_at"":""2019-01-17T17:27:20.000Z"",""public_metrics"":{""followers_count"":1591,""following_count"":2896,""tweet_count"":10256,""listed_count"":0},""name"":""DavisBokea"",""username"":""davis_bokea"",""url"":""""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53011566124612E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T09:16:16.000Z,1.44246081053035E+018,,en,"{""protected"":false,""id"":""1442460810530353152"",""created_at"":""2021-09-27T12:09:21.000Z"",""public_metrics"":{""followers_count"":38,""following_count"":163,""tweet_count"":771,""listed_count"":0},""name"":""Paul"",""username"":""PaulShivaji2"",""url"":""""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.5301144218167E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T09:11:20.000Z,1.47515968336741E+018,,en,"{""protected"":false,""id"":""1475159683367411713"",""created_at"":""2021-12-26T17:41:07.000Z"",""public_metrics"":{""followers_count"":1763,""following_count"":2514,""tweet_count"":8974,""listed_count"":0},""name"":""engineer maston"",""username"":""MastonKim1"",""url"":""https://t.co/yXIlqXxyxY"",""location"":""Nairobi, Kenya""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53011345432495E+018,"RT @MigunaMiguna: COMPROMISED @CJMarthaKoome's Gazette Notice on sub judice is like NCIC's fiat against #Hatupangwingwi. We will DEFY her,…",2022-05-27T09:07:30.000Z,3416173552,,en,"{""protected"":false,""id"":""3416173552"",""created_at"":""2015-08-11T20:28:33.000Z"",""public_metrics"":{""followers_count"":3736,""following_count"":3654,""tweet_count"":81816,""listed_count"":2},""name"":""CAPTAIN RONO"",""username"":""Ronokibet11"",""url"":""https://t.co/uXTDG0FDcH"",""location"":""Kericho County""}",,"[{""type"":""retweeted"",""id"":""1529127588945354752"",""created_at"":""2022-05-24T15:50:01.000Z"",""lang"":""en"",""author_id"":""407781903"",""text"":""COMPROMISED @CJMarthaKoome's Gazette Notice on sub judice is like NCIC's fiat against #Hatupangwingwi. We will DEFY her, criticize her publicly, and expose her incompetence.""}]",,
1.5301108085749E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T08:56:59.000Z,1376899172,,en,"{""protected"":false,""id"":""1376899172"",""created_at"":""2013-04-24T12:10:03.000Z"",""public_metrics"":{""followers_count"":801,""following_count"":1540,""tweet_count"":8301,""listed_count"":0},""name"":""Loya Waihenya"",""username"":""Loyawaihenya"",""url"":"""",""location"":""Nairobi Kenya""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53010972595782E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T08:52:41.000Z,2426880155,,en,"{""protected"":false,""id"":""2426880155"",""created_at"":""2014-03-21T13:06:43.000Z"",""public_metrics"":{""followers_count"":338,""following_count"":629,""tweet_count"":6121,""listed_count"":0},""name"":""Diamonds DK"",""username"":""DiamondDk20"",""url"":""""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53010960655018E+018,"RT @DavidMMaina: #RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuk…",2022-05-27T08:52:12.000Z,1.52578232862626E+018,,en,"{""protected"":false,""id"":""1525782328626257923"",""created_at"":""2022-05-15T10:17:27.000Z"",""public_metrics"":{""followers_count"":3661,""following_count"":88,""tweet_count"":609,""listed_count"":1},""name"":""Davis K Ruto, HSC"",""username"":""DavisKRuto"",""url"":"""",""location"":""Nakuru, Kenya""}",,"[{""type"":""retweeted"",""id"":""1530107766643249152"",""created_at"":""2022-05-27T08:44:54.000Z"",""lang"":""en"",""author_id"":""1177235177795444736"",""text"":""#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi""}]",,
1.53010776664325E+018,"#RutoNdioWetu no matter how many accounts they suspend. Follow loyal #HustlerNation accounts @SilviaWangeci2 , @thuogithuko,  @DavisKRuto and each other. #Hatupangwingwi",2022-05-27T08:44:54.000Z,1.17723517779544E+018,,en,"{""protected"":false,""id"":""1177235177795444736"",""created_at"":""2019-09-26T14:55:27.000Z"",""public_metrics"":{""followers_count"":1320,""following_count"":1337,""tweet_count"":676,""listed_count"":0},""name"":""David Maina 🇰🇪"",""username"":""DavidMMaina"",""url"":""https://t.co/ScjfUAoMsf"",""location"":""UDA Registration ⬇️""}",,,,
1.5301028881519E+018,RT @_rasfelo: @KiigenKoech Hatupangwingwi,2022-05-27T08:25:31.000Z,9.7349469782929E+017,,tl,"{""protected"":false,""id"":""973494697829289984"",""created_at"":""2018-03-13T09:43:17.000Z"",""public_metrics"":{""followers_count"":2633,""following_count"":3188,""tweet_count"":11322,""listed_count"":1},""name"":""Team Kiigen Koech • Kilimani Ward MCA"",""username"":""TeamKiigen"",""url"":"""",""location"":""Kilimani Ward, Nairobi, Kenya""}",,"[{""type"":""retweeted"",""id"":""1529133798969032706"",""created_at"":""2022-05-24T16:14:42.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1529131261608005633""}],""in_reply_to_user_id"":""48084837"",""lang"":""tl"",""author_id"":""1449665889901678592"",""text"":""@KiigenKoech Hatupangwingwi""}]",,
1.53010277034206E+018,"Hatupangwingwi!!!,  below 5000 followers, drop your account and retweet we follow you. Follow @Uda_KenyaKwanza for daily gains.  🎡 🗽  🇰🇪 🟢 🟡",2022-05-27T08:25:03.000Z,1.45229022312414E+018,,en,"{""protected"":false,""id"":""1452290223124140040"",""created_at"":""2021-10-24T15:05:59.000Z"",""public_metrics"":{""followers_count"":77,""following_count"":327,""tweet_count"":2839,""listed_count"":0},""name"":""UDA #KenyaKwanza"",""username"":""Uda_KenyaKwanza"",""url"":"""",""location"":""Hustler Nation""}",,,,
1.53010250470432E+018,@MacOtani The same crowd singing TAWE is the same crowd that will sing HATUPANGWINGWI.,2022-05-27T08:23:59.000Z,2155770152,75016074,en,"{""protected"":false,""id"":""2155770152"",""created_at"":""2013-10-25T23:13:32.000Z"",""public_metrics"":{""followers_count"":628,""following_count"":702,""tweet_count"":4735,""listed_count"":4},""name"":""AntonyChonjo"",""username"":""tonychonjo"",""url"":""https://t.co/IxiDGYrnVF"",""location"":""Nairobi, Kenya""}",,"[{""type"":""replied_to"",""id"":""1530099062229409793"",""created_at"":""2022-05-27T08:10:18.000Z"",""attachments"":{""media_keys"":[""7_1530097306866958336""]},""lang"":""en"",""author_id"":""75016074"",""text"":""The SevenTEA percent brothers wameambiwa TAWE!!! https://t.co/5pr8WEc9pL""}]",,
1.53009570554466E+018,@muhabeid @Dollysham1 Shughulika na yako. Mimi sipangwingwi 😂,2022-05-27T07:56:58.000Z,65056510,1409686543,tl,"{""protected"":false,""id"":""65056510"",""created_at"":""2009-08-12T15:01:33.000Z"",""public_metrics"":{""followers_count"":371297,""following_count"":5892,""tweet_count"":102630,""listed_count"":169},""name"":""Ahmed Mohamed ((ASMALi))"",""username"":""Asmali77"",""url"":""https://t.co/QMqgwuyojy"",""location"":""#Eastleigh, Nairobi, Kenya ""}",,"[{""type"":""replied_to"",""id"":""1530094193535766530"",""created_at"":""2022-05-27T07:50:58.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1530091278700003328""}],""in_reply_to_user_id"":""1195418565228335106"",""lang"":""in"",""author_id"":""1409686543"",""text"":""@Dollysham1 @Asmali77 Unafanya nini locals""}]",,"{""geo"":{""type"":""Feature"",""bbox"":[36.6645733,-1.3890532,37.0626672,-1.1606735],""properties"":{}},""country"":""Kenya"",""full_name"":""Nairobi, Kenya"",""place_type"":""city"",""name"":""Nairobi"",""country_code"":""KE"",""id"":""01e215db7136a37e""}"
1.53009003005989E+018,President Uhuru Kenyatta is still our Kingpin. Mt Kenya hatupangwingwi. #BabaNoweÚngîtûguna,2022-05-27T07:34:25.000Z,1.32291434039211E+018,,in,"{""protected"":false,""id"":""1322914340392108032"",""created_at"":""2020-11-01T14:52:29.000Z"",""public_metrics"":{""followers_count"":17,""following_count"":52,""tweet_count"":227,""listed_count"":0},""name"":""Friends of Raila Odinga From Mt. Kenya"",""username"":""TowerOfReason"",""url"":""""}",,,,
1.53008960638911E+018,@MutahiNgunyi Regardless. Mt. Kenya Region tuko nyuma ya Baba na Mama. This time round hatupangwingwi,2022-05-27T07:32:44.000Z,1.32291434039211E+018,320316357,tl,"{""protected"":false,""id"":""1322914340392108032"",""created_at"":""2020-11-01T14:52:29.000Z"",""public_metrics"":{""followers_count"":17,""following_count"":52,""tweet_count"":227,""listed_count"":0},""name"":""Friends of Raila Odinga From Mt. Kenya"",""username"":""TowerOfReason"",""url"":""""}",,"[{""type"":""replied_to"",""id"":""1529146223709626371"",""created_at"":""2022-05-24T17:04:04.000Z"",""lang"":""en"",""author_id"":""320316357"",""text"":""From the way he is TALKING, maybe Rigathi Gachagwa is a PROJECT of the ESTABLISHMENT. Remember: You CANNOT buy a Kikuyu. If he FAILS with Ruto, he has a BRILLIANT future in politics. And MAYBE this is his LONG-TERM game. His BLUNDERS are from the COOKBOOK of the deep state.RIGHT?""}]",,
1.5300894020217E+018,@RobertAlai Mt. Kenya tumeamua round hii tunapea Baba vile sisi tulipea Uhuru. Hatupangwingwi,2022-05-27T07:31:55.000Z,1.32291434039211E+018,16712223,et,"{""protected"":false,""id"":""1322914340392108032"",""created_at"":""2020-11-01T14:52:29.000Z"",""public_metrics"":{""followers_count"":17,""following_count"":52,""tweet_count"":227,""listed_count"":0},""name"":""Friends of Raila Odinga From Mt. Kenya"",""username"":""TowerOfReason"",""url"":""""}",,"[{""type"":""replied_to"",""id"":""1528804546637602816"",""created_at"":""2022-05-23T18:26:22.000Z"",""lang"":""en"",""author_id"":""16712223"",""text"":""William Ruto you see will not even get 30 % of the votes cast. \n\nRuto might even be third.""}]",,
1.53008915434804E+018,@Murathe_David_ Mt. Kenya tuko solid behind Baba. Hatupangwingwi,2022-05-27T07:30:56.000Z,1.32291434039211E+018,1.38010973299687E+018,tl,"{""protected"":false,""id"":""1322914340392108032"",""created_at"":""2020-11-01T14:52:29.000Z"",""public_metrics"":{""followers_count"":17,""following_count"":52,""tweet_count"":227,""listed_count"":0},""name"":""Friends of Raila Odinga From Mt. Kenya"",""username"":""TowerOfReason"",""url"":""""}",,"[{""type"":""replied_to"",""id"":""1529899387136225286"",""created_at"":""2022-05-26T18:56:52.000Z"",""lang"":""en"",""author_id"":""1380109732996866048"",""text"":""You can't defeat the System. All hail Raila the 5th. Jacaranda  grounds  will be the swearing venue.""}]",,
1.5300888072567E+018,@mamangilu @WilliamsRuto Mt Kenya hatupangwingwi tuko nyuma ya Baba na Mama,2022-05-27T07:29:33.000Z,1.32291434039211E+018,788895528,tl,"{""protected"":false,""id"":""1322914340392108032"",""created_at"":""2020-11-01T14:52:29.000Z"",""public_metrics"":{""followers_count"":17,""following_count"":52,""tweet_count"":227,""listed_count"":0},""name"":""Friends of Raila Odinga From Mt. Kenya"",""username"":""TowerOfReason"",""url"":""""}",,"[{""type"":""replied_to"",""id"":""1530062283979776000"",""created_at"":""2022-05-27T05:44:10.000Z"",""attachments"":{""media_keys"":[""7_1530062229390884866""]},""lang"":""en"",""author_id"":""788895528"",""text"":""…and now we are joined by our very own @WilliamsRuto reporting live from both Naivasha and Mombasa simultaneously on the Mombasa Port issues and the SGR, take it away bwana Ruto. https://t.co/CHllTYRy5U""}]",,
1.53008444566717E+018,"@WanjaUtd From the stadiums 🏟 to the the dams 
Nothing just vibes and Hatupangwingwi 🤦🏽‍♂️",2022-05-27T07:12:14.000Z,2180606425,1.43414756585189E+018,en,"{""protected"":false,""id"":""2180606425"",""created_at"":""2013-11-07T18:19:52.000Z"",""public_metrics"":{""followers_count"":4981,""following_count"":5130,""tweet_count"":13560,""listed_count"":5},""name"":""Mwendia🇰🇪"",""username"":""wawiramwendia"",""url"":"""",""location"":""loop of Henle ""}",,"[{""type"":""replied_to"",""id"":""1530084017126637570"",""created_at"":""2022-05-27T07:10:31.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1530083609763266569""}],""in_reply_to_user_id"":""2180606425"",""lang"":""en"",""author_id"":""1434147565851889668"",""text"":""@wawiramwendia I wonder if there is anything he's promised thru the years that hes accomplished""}]",,
1.53008041374136E+018,@paulinenjoroge Mt Kenya hatupangwingwi tuko nyuma ya Baba na Mama,2022-05-27T06:56:12.000Z,1.32291434039211E+018,253211316,tl,"{""protected"":false,""id"":""1322914340392108032"",""created_at"":""2020-11-01T14:52:29.000Z"",""public_metrics"":{""followers_count"":17,""following_count"":52,""tweet_count"":227,""listed_count"":0},""name"":""Friends of Raila Odinga From Mt. Kenya"",""username"":""TowerOfReason"",""url"":""""}",,"[{""type"":""replied_to"",""id"":""1529764064653631489"",""created_at"":""2022-05-26T09:59:09.000Z"",""lang"":""en"",""author_id"":""253211316"",""text"":""Arap Mashamba’s campaign promises are as good as his Bible quotes. Sasa “A house that prays together stays together” iko kwa Bible gani?""}]",,
1.53008039589031E+018,"Hatupangwingwi!!!,  Like this and follow everyone who does Follow @Uda_KenyaKwanza for daily gains.  🌃 🏯  🇰🇪 🟢 🟡",2022-05-27T06:56:08.000Z,1.45229022312414E+018,,en,"{""protected"":false,""id"":""1452290223124140040"",""created_at"":""2021-10-24T15:05:59.000Z"",""public_metrics"":{""followers_count"":77,""following_count"":327,""tweet_count"":2839,""listed_count"":0},""name"":""UDA #KenyaKwanza"",""username"":""Uda_KenyaKwanza"",""url"":"""",""location"":""Hustler Nation""}",,,,
1.53007266385449E+018,"Hatupangwingwi!!!,  below 5000 followers, drop your account and retweet we follow you. Follow @Uda_KenyaKwanza for daily gains.  🏜 🏘  🇰🇪 🟢 🟡",2022-05-27T06:25:25.000Z,1.45229022312414E+018,,en,"{""protected"":false,""id"":""1452290223124140040"",""created_at"":""2021-10-24T15:05:59.000Z"",""public_metrics"":{""followers_count"":77,""following_count"":327,""tweet_count"":2839,""listed_count"":0},""name"":""UDA #KenyaKwanza"",""username"":""Uda_KenyaKwanza"",""url"":"""",""location"":""Hustler Nation""}",,,,
1.53006016863717E+018,@SamanthaJChuma hahah sipangwingwi,2022-05-27T05:35:46.000Z,8.69882635425853E+017,1148391685,tl,"{""protected"":false,""id"":""869882635425853441"",""created_at"":""2017-05-31T11:45:56.000Z"",""public_metrics"":{""followers_count"":279,""following_count"":604,""tweet_count"":4150,""listed_count"":0},""name"":""KARIM_MENO🦷"",""username"":""MadegeKarim"",""url"":"""",""location"":""Dar es Salaam, Tanzania""}",,"[{""type"":""replied_to"",""id"":""1530059606394818560"",""created_at"":""2022-05-27T05:33:31.000Z"",""lang"":""tl"",""author_id"":""1148391685"",""text"":""Hivi kwa nn wanaume wengine wambea? Yani wanaongea ongea sana 🚮""}]",,
1.53005769367066E+018,"RT @CisNyakundy: The system hacked my account @CisNyakundi

But Sipangwingwi..

Follow me on @CisNyakundy",2022-05-27T05:25:55.000Z,1.15141813234876E+018,,en,"{""protected"":false,""id"":""1151418132348755969"",""created_at"":""2019-07-17T09:07:29.000Z"",""public_metrics"":{""followers_count"":1416,""following_count"":1275,""tweet_count"":5868,""listed_count"":1},""name"":""Ezzy M"",""username"":""martian_royal"",""url"":""https://t.co/oXNXslbMoE"",""location"":""In ToWn Doing Magic✨""}",,"[{""type"":""retweeted"",""id"":""1528084666447691777"",""created_at"":""2022-05-21T18:45:49.000Z"",""lang"":""en"",""author_id"":""1523913143096950785"",""text"":""The system hacked my account @CisNyakundi\n\nBut Sipangwingwi..\n\nFollow me on @CisNyakundy""}]",,
1.53004999574266E+018,"Hatupangwingwi!!!,  drop your handle and follow everyone who does, let's grow! Follow @Uda_KenyaKwanza for daily gains.  🌇 🎑  🇰🇪 🟢 🟡",2022-05-27T04:55:20.000Z,1.45229022312414E+018,,en,"{""protected"":false,""id"":""1452290223124140040"",""created_at"":""2021-10-24T15:05:59.000Z"",""public_metrics"":{""followers_count"":77,""following_count"":327,""tweet_count"":2839,""listed_count"":0},""name"":""UDA #KenyaKwanza"",""username"":""Uda_KenyaKwanza"",""url"":"""",""location"":""Hustler Nation""}",,,,
1.53004369070988E+018,"@ntvkenya Atiii.. Hatupangwingwi??? You will know you don't..
#❤️🇰🇪VOTEBABANAMAMA",2022-05-27T04:30:17.000Z,1.03449765537899E+018,25985333,en,"{""protected"":false,""id"":""1034497655378989057"",""created_at"":""2018-08-28T17:47:15.000Z"",""public_metrics"":{""followers_count"":316,""following_count"":472,""tweet_count"":3403,""listed_count"":1},""name"":""lizt"",""username"":""lizt20917044"",""url"":""""}",,"[{""type"":""replied_to"",""id"":""1530038593942654984"",""created_at"":""2022-05-27T04:10:02.000Z"",""attachments"":{""media_keys"":[""3_1530038593128960016""]},""lang"":""en"",""author_id"":""25985333"",""text"":""William Ruto quotes wrong Bible verse at Prayer Breakfast\nhttps://t.co/ZlDNaNBE28 https://t.co/NzWNm8cQ3I""}]",,
1.53003478542659E+018,RT @KiigenKoech: POLYCARP IGATHE addressed a few Kikuyus in his mother tongue and felt like the greatest thing since sliced bread. JOHNSON…,2022-05-27T03:54:54.000Z,9.00829966065169E+017,,en,"{""protected"":false,""id"":""900829966065168394"",""created_at"":""2017-08-24T21:19:35.000Z"",""public_metrics"":{""followers_count"":112,""following_count"":233,""tweet_count"":1983,""listed_count"":1},""name"":""Evvervescence"",""username"":""EvanceEnce"",""url"":"""",""location"":""Kajiado, Kenya""}",,"[{""type"":""retweeted"",""id"":""1525113826412208134"",""created_at"":""2022-05-13T14:00:46.000Z"",""attachments"":{""media_keys"":[""7_1525113752932204544""]},""lang"":""en"",""author_id"":""48084837"",""text"":""POLYCARP IGATHE addressed a few Kikuyus in his mother tongue and felt like the greatest thing since sliced bread. JOHNSON SAKAJA decided to address a bigger gathering of NAIROBIANS and spoke in 6 languages. 🤣 HATUPANGWINGWI! @SakajaJohnson 👏🏾 👏🏾 👏🏾 https://t.co/Ql0kLT5o5B""}]",,
1.529921259471E+018,"@citizentvkenya Always citizen Tv is taking side in comment by dimining other side, we know your employer .... Continue and soon we will boycott... Hatupangwingwi .. please protect your jobs..",2022-05-26T20:23:47.000Z,1.48984720965079E+018,70394965,en,"{""protected"":false,""id"":""1489847209650790401"",""created_at"":""2022-02-05T06:24:04.000Z"",""public_metrics"":{""followers_count"":6,""following_count"":121,""tweet_count"":7,""listed_count"":0},""name"":""Benard Langat"",""username"":""BenardLaki399"",""url"":"""",""location"":""Kenya""}",,"[{""type"":""replied_to"",""id"":""1529918322854219777"",""created_at"":""2022-05-26T20:12:07.000Z"",""attachments"":{""media_keys"":[""13_1529918020646227981""]},""lang"":""en"",""author_id"":""70394965"",""text"":""Prayers and politics:\n\nKaikai: I like what I saw today, the religious leaders took command, their messages were very powerful, their body language was very strong. This is how it should actually be; the politics was submissive to the messages from the religious leaders #NewsGang https://t.co/r80iqe09Kv""}]",,
1.52991374892795E+018,"RT @NaomiNgatia: @AokoOtieno_ Martharao in Ndaragwa vs Chagua Ruto in Ndaragwa...
Tuliwaambia hatupangwingwi 😂😂💚💚💛💛 https://t.co/hH4AJ7LziJ",2022-05-26T19:53:56.000Z,1.10631028971112E+018,,tl,"{""protected"":false,""id"":""1106310289711120384"",""created_at"":""2019-03-14T21:45:02.000Z"",""public_metrics"":{""followers_count"":40909,""following_count"":5697,""tweet_count"":305469,""listed_count"":39},""name"":""Boniface"",""username"":""kilundeezy"",""url"":""https://t.co/tSVOfFrcx7"",""location"":""Nakuru, Nyahururu ,Kenya""}",,"[{""type"":""retweeted"",""id"":""1529898600360292366"",""created_at"":""2022-05-26T18:53:45.000Z"",""referenced_tweets"":[{""type"":""replied_to"",""id"":""1529896858256125964""}],""attachments"":{""media_keys"":[""3_1529898593699737634"",""3_1529898597667549190""]},""in_reply_to_user_id"":""1883969677"",""lang"":""tl"",""author_id"":""448413867"",""text"":""@AokoOtieno_ Martharao in Ndaragwa vs Chagua Ruto in Ndaragwa...\nTuliwaambia hatupangwingwi 😂😂💚💚💛💛 https://t.co/hH4AJ7LziJ""}]","[{""url"":""https://pbs.twimg.com/media/FTtKqkvXsCI6D3J.jpg"",""type"":""photo"",""media_key"":""3_1529898593699737634""},{""url"":""https://pbs.twimg.com/media/FTtKqzhXsAYyCVw.jpg"",""type"":""photo"",""media_key"":""3_1529898597667549190""}]",
